,model,scenario,year,rcp,mod_scen_combined,Primary_Energy,Primary_Energy_Wind,Primary_Energy_Solar,Primary_Energy_Biomass,Primary_Energy_Biomass_w_CCS,Primary_Energy_Hydro,Primary_Energy_Nuclear,Primary_Energy_Geothermal,Primary_Energy_Fossil,Primary_Energy_Fossil_w_CCS,Primary_Energy_Fossil_wo_CCS,Primary_Energy_Coal,Primary_Energy_Coal_w_CCS,Primary_Energy_Coal_wo_CCS,Primary_Energy_Oil,Primary_Energy_Oil_w_CCS,Primary_Energy_Oil_wo_CCS,Primary_Energy_Gas,Primary_Energy_Gas_w_CCS,Primary_Energy_Gas_wo_CCS,Primary_Energy_Non_Biomass_Renewables,Emissions_CO2,Emissions_CH4,Emissions_N2O,Emissions_Kyoto_Gases,Emissions_CO2_Carbon_Capture_and_Storage,Emissions_CO2_Carbon_Capture_and_Storage_Biomass,Emissions_CO2_Fossil_Fuels_and_Industry,Emissions_CO2_Land_Use,Final_Energy,Final_Energy_Electricity,Final_Energy_Hydrogen,Final_Energy_Industry,Final_Energy_Residential_and_Commercial,Final_Energy_Transportation,Final_Energy_Gases,Final_Energy_Heat,Final_Energy_Liquids,Final_Energy_Solids,Final_Energy_Solar,Final_Energy_Electrification,Price_Carbon,GDP_PPP,cumulative_emissions,squared_cumulative_emissions
695,IMAGE,SSP5,2060,Baseline,IMAGE-SSP5-Baseline,1381.617,7.520793728,10.046336256,107.469392578125,0.0,23.428929536,16.936280064,,1216.1705,0.0,1216.1705,534.55,0.0,534.55,327.22281250000003,0.0,327.22281250000003,354.3976875,0.0,354.3976875,,94.7489010502802,0.5707327270507813,14.462931357662706,117.427296875,0.0,0.0,94.12972528076172,0.6191896796789401,965.7203125,285.2201875,6.841296875,260.8105,300.6531875,327.966,211.03309375,9.805220703125,330.4311154573808,122.389408203125,10.091398754119874,0.2953445048304294,0.0,492.27859375,7705.694489795572,59377727.57006584
696,IMAGE,SSP5,2070,Baseline,IMAGE-SSP5-Baseline,1495.283,7.74465728,14.376231168,94.7380625,0.0,24.27992064,19.319769088,,1334.758375,0.0,1334.758375,658.3286875,0.0,658.3286875,344.612,0.0,344.612,331.81768750000003,0.0,331.81768750000003,,105.5553053481376,0.588601318359375,14.237922429152645,129.3383984375,0.0,0.0,106.2217085571289,-0.666414424837614,1040.303,332.77459375,11.901669921875,263.0861875,336.539,366.12340625,220.844703125,7.52623876953125,341.4760131023154,125.78005859375,14.4426263961792,0.3198823744139928,0.0,617.6953125,7705.694489795572,59377727.57006584
697,IMAGE,SSP5,2080,Baseline,IMAGE-SSP5-Baseline,1558.617,9.137758176,20.332414464000003,106.620453125,0.0,25.131040768,20.357459968,,1376.943125,0.0,1376.943125,734.657625,0.0,734.657625,338.7578125,0.0,338.7578125,303.5276875,0.0,303.5276875,,110.43292448920603,0.6045162963867188,14.30295256306348,134.91809375,0.0,0.0,111.59332147216796,-1.1603909185590247,1079.099,369.0791875,18.022439453125,249.788796875,364.638390625,390.304,220.818703125,5.6319580078125,344.3874869775208,121.159,20.426655044555662,0.34202532622122717,0.0,749.8928125,7705.694489795572,59377727.57006584
698,IMAGE,SSP5,2090,Baseline,IMAGE-SSP5-Baseline,1570.677,10.240494784,24.546107392000003,103.5574921875,0.0,25.982070784,19.116529664,,1387.12040625,0.0,1387.12040625,785.2595,0.0,785.2595,313.08309375,0.0,313.08309375,288.7778125,0.0,288.7778125,,112.42344467167864,0.6192952880859375,14.218423824247248,137.1015,0.0,0.0,113.37456384277344,-0.9511132092148448,1082.135,390.94340625,33.6467109375,227.89509375,377.274,403.03059375,216.93640625,4.1098662109375,320.7793664907089,115.7195390625,24.660201171875,0.361270457244244,0.0,889.6663125,7705.694489795572,59377727.57006584
699,IMAGE,SSP5,2100,Baseline,IMAGE-SSP5-Baseline,1543.809,10.746387776,28.389184512000003,96.7326689453125,0.0,26.795810816000003,15.524570112,,1365.4293125,0.0,1365.4293125,851.2398125,0.0,851.2398125,276.43159375,0.0,276.43159375,237.75790625,0.0,237.75790625,,111.91003972371533,0.6389547729492188,13.750398991785604,136.67659375,0.0,0.0,114.16455358886721,-2.254521245962695,1056.202,400.8255,81.7479765625,201.8055,375.8445,406.6785,175.74909375,2.910762939453125,283.8261338835025,111.1425478515625,28.57996238708496,0.3794970090948512,0.0,1034.177,7705.694489795572,59377727.57006584
700,MESSAGE-GLOBIOM,SSP1,2010,RCP19,MESSAGE-GLOBIOM-SSP1-19,500.56,1.994,2.443,54.815,0.0,12.881,9.907,0.547,417.984,0.0,417.984,140.335,0.0,140.335,171.808,,171.808,105.841,0.0,105.841,27.772000000000002,40.26562801830675,0.3253495192034022,8.720117645503832,51.74563106218529,0.0,0.0,33.1041815804,7.161446437906752,361.93,64.594,0.0,135.537,130.795,95.599,52.54600000000001,11.542,150.672,80.389,2.187,0.17847097505042409,0.01948395,67.5239,552.937083164186,305739.4179381179
701,MESSAGE-GLOBIOM,SSP1,2020,RCP19,MESSAGE-GLOBIOM-SSP1-19,544.957,7.47,11.36,51.247,0.0,14.922,12.417,0.608,446.9420000000001,0.0,446.942,131.304,0.0,131.304,207.789,,207.789,107.849,0.0,107.849,46.776999999999994,38.0938626773597,0.29913926601187263,8.693713395271836,49.60442373098084,0.0,0.0,35.10866979940001,2.985192877959696,419.141,78.244,0.005,162.346,140.531,116.265,47.682,12.158,189.884,81.575,9.594,0.18667703708298639,0.0317373,101.29480000000001,552.937083164186,305739.4179381179
702,MESSAGE-GLOBIOM,SSP1,2030,RCP19,MESSAGE-GLOBIOM-SSP1-19,497.822,19.236,29.448,48.989,7.122000000000001,19.441,14.524,0.85,365.364,17.222,348.142,42.724,5.336,37.38800000000001,184.15,,184.15,138.49,11.886,126.604,83.499,23.404162159147468,0.2314520982160406,8.392513127725797,32.52665733111077,1.8413046666666668,0.5275343333333333,24.7551392665,-1.3509771073525352,407.833,93.829,2.878,159.537,128.312,119.984,45.128,16.961,176.117,52.148,20.771,0.2300672088820669,0.05169671,151.962,552.937083164186,305739.4179381179
703,MESSAGE-GLOBIOM,SSP1,2040,RCP19,MESSAGE-GLOBIOM-SSP1-19,534.308,36.549,49.173,58.464,26.298,24.25,17.709,1.433,346.7920000000001,67.598,279.194,23.87,13.92,9.95,141.259,,141.259,181.663,53.678,127.985,129.114,14.9338558415517,0.1904762925014399,7.963422316959045,23.055250293441492,6.770426666666666,1.934892666666667,17.399103391,-2.4652475494483044,418.977,128.583,10.641,171.264,130.564,117.149,58.17,18.12,149.968,25.746,27.749,0.3068975146607093,0.0842085,216.3942,552.937083164186,305739.4179381179
704,MESSAGE-GLOBIOM,SSP1,2050,RCP19,MESSAGE-GLOBIOM-SSP1-19,571.864,58.691,67.60600000000001,88.32700000000001,60.85,28.171,27.647,2.906,298.6800000000001,136.343,162.337,30.349,29.672,0.677,69.155,,69.155,199.176,106.671,92.505,185.02100000000002,3.629964971367261,0.16182346030823502,7.267121686198141,10.845168828626852,14.112142,4.4495439999999995,6.455254504599999,-2.825289533232738,423.836,178.8,22.881,181.985,145.546,96.304,57.022,17.512,98.97,16.65199999999999,31.999,0.4218612859691013,0.13716677000000002,282.11629999999997,552.937083164186,305739.4179381179
705,MESSAGE-GLOBIOM,SSP1,2060,RCP19,MESSAGE-GLOBIOM-SSP1-19,623.504,79.325,86.83200000000002,125.805,93.044,29.376,41.764,4.38,256.359,160.031,96.328,47.74100000000001,47.687,0.054,20.516,,20.516,188.102,112.344,75.758,241.67700000000005,-4.029742852879967,0.1451728558237658,6.678614672730643,2.6434844601879073,18.651985,6.924815333333332,-0.5145482122999993,-3.515194640579968,446.56,226.053,42.151,194.124,159.886,92.55,46.917,14.516,59.77,21.995,35.158,0.5062096918667144,0.22343021999999998,346.5715,552.937083164186,305739.4179381179
706,MESSAGE-GLOBIOM,SSP1,2070,RCP19,MESSAGE-GLOBIOM-SSP1-19,662.4259999999998,111.25,105.647,157.047,115.887,32.693,57.462,6.185,193.564,137.147,56.417,48.61600000000001,48.584,0.032,4.631,,4.631,140.317,88.56299999999996,51.754,313.23699999999997,-8.118545608920892,0.1276310141834081,5.816611227503934,-2.135530191306183,19.173605,8.683378,-4.734789166100002,-3.383756442820889,474.985,261.074,59.207,200.718,174.636,99.631,34.682,9.114,49.75600000000001,24.505,36.645,0.5496468309525564,0.36394429,409.8414,552.937083164186,305739.4179381179
707,MESSAGE-GLOBIOM,SSP1,2080,RCP19,MESSAGE-GLOBIOM-SSP1-19,683.295,149.0,127.603,184.131,136.577,36.15,79.998,7.367999999999999,102.764,75.727,27.037,35.09200000000001,35.072,0.02,0.662,,0.662,67.01,40.655,26.355,400.11899999999997,-11.93214883791223,0.1064016657256972,5.323664671781021,-6.651228005512388,16.893239,10.22810066666666,-8.1186600757,-3.8134887622122293,497.121,290.205,69.562,203.611,187.482,106.027,18.138,4.343999999999999,53.648,23.744,37.481,0.5837713554647661,0.59282689,466.71509999999995,552.937083164186,305739.4179381179
708,MESSAGE-GLOBIOM,SSP1,2090,RCP19,MESSAGE-GLOBIOM-SSP1-19,698.7260000000001,175.481,153.43,203.326,148.539,37.273,87.47399999999998,8.265,35.679,25.588,10.091,14.249,14.237,0.012,0.001,,0.001,21.429,11.351,10.078,461.923,-14.31590065406257,0.08675182575907203,4.897521122489012,-9.691364905050705,14.51801633333333,11.319271333333331,-10.3300767882,-3.985823865862566,517.821,309.888,74.91499999999998,207.209,199.139,111.473,8.956,3.306,56.127,27.503,37.124,0.5984461812093368,0.96565254,517.6170999999999,552.937083164186,305739.4179381179
709,MESSAGE-GLOBIOM,SSP1,2100,RCP19,MESSAGE-GLOBIOM-SSP1-19,716.659,184.51,183.18,219.919,158.564,37.552,74.236,7.978,10.823,7.27,3.553,3.699,3.692,0.0069999999999999,0.0,,0.0,7.123999999999999,3.578,3.546,487.456,-15.48708143509199,0.07242674559825323,4.495418503275154,-11.389830709793,13.99189733333333,12.167202666666661,-11.6236445942,-3.863436840891991,530.9730000000002,318.84,76.77799999999998,209.511,206.591,114.871,3.727,4.138999999999998,60.75,30.857,35.88,0.6004825104101336,1.5729462300000001,559.4413000000001,552.937083164186,305739.4179381179
710,MESSAGE-GLOBIOM,SSP1,2010,RCP26,MESSAGE-GLOBIOM-SSP1-26,500.575,1.994,2.455,54.822,0.0,12.881,9.908,0.547,417.975,0.0,417.975,140.424,0.0,140.424,171.785,,171.785,105.766,0.0,105.766,27.784999999999997,40.267698768972146,0.3263946667028367,8.733565945483912,51.77782541033061,0.0,0.0,33.1062549829,7.161443786072146,362.253,64.594,0.0,135.545,131.109,95.599,52.54600000000001,11.543,150.664,80.709,2.199,0.17831184282807871,0.00629874,67.5234,1326.418102873182,1759384.9836296914
711,MESSAGE-GLOBIOM,SSP1,2020,RCP26,MESSAGE-GLOBIOM-SSP1-26,545.6289999999998,7.369,11.349,53.972,0.0,14.791,12.417,0.608,445.136,0.0,445.136,130.747,0.0,130.747,207.11,,207.11,107.279,0.0,107.279,46.534,38.420438755790904,0.3095985838623299,8.960791844373517,50.257416504205786,0.0,0.0,34.9758153215,3.444623434290907,418.971,78.332,0.0,162.107,140.764,116.101,46.669,12.47,189.638,82.266,9.594,0.1869628208157605,0.01025999,101.3331,1326.418102873182,1759384.9836296914
712,MESSAGE-GLOBIOM,SSP1,2030,RCP26,MESSAGE-GLOBIOM-SSP1-26,562.196,15.283,26.063,47.301,3.012,17.167,11.885,0.5489999999999999,443.9810000000001,5.196000000000002,438.785,94.786,2.732,92.054,210.652,,210.652,138.543,2.464,136.079,70.947,32.769344856983075,0.27481077937491855,9.069516136735414,43.43788766163652,0.6080836666666668,0.222761,33.0020438743,-0.2326990173169258,446.578,97.932,0.959,176.313,138.348,131.916,44.13800000000001,16.339,197.718,68.072,21.421,0.21929427781932834,0.016712440000000002,152.98329999999999,1326.418102873182,1759384.9836296914
713,MESSAGE-GLOBIOM,SSP1,2040,RCP26,MESSAGE-GLOBIOM-SSP1-26,608.1990000000002,27.999,45.004,49.54600000000001,13.784,21.392,9.658,0.4320000000000001,454.219,25.063,429.156,56.219,10.753,45.466,205.011,,205.011,192.989,14.31,178.679,104.485,28.13459260125985,0.2327399048097168,8.944621896455374,37.69401227071314,2.901382,1.025984666666667,29.791927575099997,-1.6573349738401422,483.105,128.619,3.579,192.814,146.86,143.431,55.18,18.044,196.599,51.261,29.823,0.2662340484987735,0.0272228,218.04579999999999,1326.418102873182,1759384.9836296914
714,MESSAGE-GLOBIOM,SSP1,2050,RCP26,MESSAGE-GLOBIOM-SSP1-26,645.7919999999998,46.24,64.817,61.587,36.061,23.252,10.038,0.674,439.247,69.12,370.127,34.11,21.588,12.522,159.935,,159.935,245.202,47.532,197.67,145.02100000000002,19.79423834382004,0.1960563765414293,8.3582412939225,28.36471488764468,7.909594,2.700195666666667,22.430487235799998,-2.6362488919799563,497.964,164.755,8.726,205.274,161.069,131.62,75.91499999999998,18.441,164.514,31.237,34.375,0.330857250724952,0.04434307,284.56640000000004,1326.418102873182,1759384.9836296914
715,MESSAGE-GLOBIOM,SSP1,2060,RCP26,MESSAGE-GLOBIOM-SSP1-26,678.329,63.62600000000001,82.666,80.14399999999998,58.875,27.549,17.78,1.042,405.628,144.132,261.496,37.997,30.975,7.022,98.294,,98.294,269.337,113.157,156.1799999999999,192.663,9.669221595777401,0.17608700467268348,7.531888799206341,17.557277794457978,14.259827999999999,4.364246333333333,13.367989102100001,-3.698767506322597,502.534,211.12,14.392,216.681,178.0,107.853,84.12,17.051,115.774,22.25800000000001,37.819,0.4201108780699416,0.07223018,349.1698,1326.418102873182,1759384.9836296914
716,MESSAGE-GLOBIOM,SSP1,2070,RCP26,MESSAGE-GLOBIOM-SSP1-26,714.534,84.985,98.215,108.387,80.27600000000002,29.303,33.71,1.682,358.586,187.947,170.639,50.909,47.988,2.921,52.807,,52.807,254.87,139.959,114.911,247.89499999999998,1.691518700563866,0.1608543037105968,6.579647760988679,8.81957974210341,19.07736966666667,5.940813999999998,5.6975328051,-4.006014104536133,520.644,247.721,28.891,220.303,193.124,107.216,85.48200000000001,16.086,82.47200000000002,20.853,39.137,0.47579728182789005,0.11765536,412.72040000000004,1326.418102873182,1759384.9836296914
717,MESSAGE-GLOBIOM,SSP1,2080,RCP26,MESSAGE-GLOBIOM-SSP1-26,739.6160000000001,109.164,112.367,138.648,101.025,32.084,52.456,2.639,292.833,177.828,115.005,66.805,65.384,1.421,25.83,,25.83,200.198,112.444,87.75399999999998,308.71000000000004,-4.199503055474843,0.1435167459295385,6.1025603463678495,2.324287836614572,20.95541066666667,7.613316333333333,0.3330984577000017,-4.532601513174845,534.581,281.925,44.549,221.126,201.513,111.941,68.693,12.798,63.403,23.813,39.402,0.5273756455990767,0.19164818,469.559,1326.418102873182,1759384.9836296914
718,MESSAGE-GLOBIOM,SSP1,2090,RCP26,MESSAGE-GLOBIOM-SSP1-26,743.11,142.006,131.273,166.853,121.141,35.187,72.283,3.642,193.61,134.175,59.435,64.423,64.411,0.012,7.651,,7.651,121.536,69.764,51.772,384.391,-9.066820413419848,0.121798943770663,5.606790825887703,-3.2781672237387354,20.11255766666666,9.165658333333333,-4.855424195200002,-4.2113962182198454,542.679,308.488,63.84800000000001,219.917,207.623,115.138,42.233,8.717,54.25899999999999,26.38,38.753,0.568453911059761,0.31217469999999997,519.7917,1326.418102873182,1759384.9836296914
719,MESSAGE-GLOBIOM,SSP1,2100,RCP26,MESSAGE-GLOBIOM-SSP1-26,737.0,163.546,156.259,190.546,139.399,36.178,91.101,5.056,98.696,72.699,25.997,43.89100000000001,43.88399999999999,0.0069999999999999,1.029,,1.029,53.776,28.815,24.961,452.13999999999993,-12.215373492576369,0.09648822516131451,5.103700988498259,-7.265268636204361,17.274125,10.47418533333333,-8.293465421199999,-3.921908071376371,544.151,321.453,76.81500000000003,215.909,211.073,117.169,19.454,7.327999999999999,56.02,25.855,37.225,0.5907422755815941,0.50849968,561.5799000000001,1326.418102873182,1759384.9836296914
720,MESSAGE-GLOBIOM,SSP1,2010,RCP34,MESSAGE-GLOBIOM-SSP1-34,500.576,1.994,2.455,54.823,0.0,12.881,9.908,0.547,417.975,0.0,417.975,140.424,0.0,140.424,171.785,,171.785,105.766,0.0,105.766,27.784999999999997,40.26772718740675,0.3263955062034022,8.73356634550383,51.77785739551861,0.0,0.0,33.1062807495,7.161446437906752,362.253,64.594,0.0,135.545,131.109,95.599,52.54600000000001,11.543,150.664,80.71,2.199,0.17831184282807871,0.0026890900000000003,67.52829999999999,2176.2339210751184,4735994.0792379845
721,MESSAGE-GLOBIOM,SSP1,2020,RCP34,MESSAGE-GLOBIOM-SSP1-34,546.266,7.232,11.355,51.282,0.0,14.791,12.416,0.608,448.595,0.0,448.595,131.943,0.0,131.943,208.916,,208.916,107.736,0.0,107.736,46.402,39.86200925410598,0.3161558183902905,9.076856149170872,51.89757832161617,0.0,0.0,35.242963390700005,4.619045863405982,419.385,78.148,0.005,161.934,141.185,116.266,47.703,12.126,191.152,80.655,9.594,0.18633952096522288,0.0043802400000000005,101.4153,2176.2339210751184,4735994.0792379845
722,MESSAGE-GLOBIOM,SSP1,2030,RCP34,MESSAGE-GLOBIOM-SSP1-34,591.9399999999998,12.29,25.699,42.07,0.094,16.102,11.107,0.544,484.161,1.389,482.772,118.623,1.389,117.234,228.836,,228.836,136.702,0.0,136.702,65.742,38.44867161511307,0.2939276475661504,9.363997112857575,49.85656495486505,0.09978833333333333,0.006717333333333331,37.052234631400005,1.396436983713075,465.785,97.046,0.679,183.079,143.458,139.248,45.107,15.624,212.72,72.91499999999998,21.695,0.2083493457281793,0.00713495,153.32629999999997,2176.2339210751184,4735994.0792379845
723,MESSAGE-GLOBIOM,SSP1,2040,RCP34,MESSAGE-GLOBIOM-SSP1-34,646.151,24.70300000000001,44.158,40.039,2.451,21.144,7.617999999999999,0.191,508.343,6.445,501.898,77.962,6.275,71.687,234.897,,234.897,195.484,0.17,195.314,97.81400000000002,35.70825633116792,0.256315831817656,9.46019396754459,46.150837430704286,0.6197913333333332,0.1812176666666667,36.5390971306,-0.8308407994320803,518.602,125.05,2.261,203.46,154.171,160.97,54.333,15.687,219.68,70.801,30.791,0.24112903536816288,0.01162208,218.5968,2176.2339210751184,4735994.0792379845
724,MESSAGE-GLOBIOM,SSP1,2050,RCP34,MESSAGE-GLOBIOM-SSP1-34,701.903,39.858,61.078,49.11199999999999,11.687,22.681,5.662000000000001,0.205,523.3870000000002,19.159,504.228,59.883,15.72,44.163,220.678,,220.678,242.826,3.439,239.387,129.484,32.99065734999359,0.2254751499452836,9.215353819205964,42.61919348851572,2.293918,0.8720176666666665,34.9139980678,-1.923340717806406,555.95,155.805,4.681,220.547,168.767,166.635,70.738,16.204,211.539,61.3,35.683,0.2802500224840363,0.018931149999999997,285.534,2176.2339210751184,4735994.0792379845
725,MESSAGE-GLOBIOM,SSP1,2060,RCP34,MESSAGE-GLOBIOM-SSP1-34,736.823,55.219,78.59899999999998,61.368,29.428,24.122,7.966,0.453,509.176,41.72600000000001,467.4499999999999,58.074,25.259,32.815,173.816,,173.816,277.286,16.467,260.819,166.359,27.03699592517082,0.2028482137914273,8.482590216877616,35.93446188281936,5.557551999999999,2.208180333333333,30.14254655479999,-3.105550629629168,565.6999999999998,196.804,8.738999999999999,232.754,185.356,147.59,81.801,15.026,172.5309999999999,51.12600000000001,39.672,0.3478946438041366,0.03083685,350.4688,2176.2339210751184,4735994.0792379845
726,MESSAGE-GLOBIOM,SSP1,2070,RCP34,MESSAGE-GLOBIOM-SSP1-34,756.453,71.712,95.49,78.979,55.96,25.796,13.026,0.7070000000000001,470.846,87.93700000000004,382.909,59.92399999999999,38.294,21.63,120.35,,120.35,290.572,49.643,240.929,206.731,17.29555570894416,0.1839588748119984,7.283564562264965,25.364327957565752,11.303501,4.1404586666666665,21.4246720699,-4.129116360955837,565.03,238.016,11.926,238.414,201.666,124.95,92.341,13.582,131.69,36.553,40.923,0.4212448896518769,0.05022998,414.2389,2176.2339210751184,4735994.0792379845
727,MESSAGE-GLOBIOM,SSP1,2080,RCP34,MESSAGE-GLOBIOM-SSP1-34,771.9789999999997,98.693,108.817,98.025,72.36399999999998,30.696,25.486,1.37,409.18,157.142,252.038,60.663,47.691,12.972,83.34200000000001,,83.34200000000001,265.175,109.451,155.724,265.062,7.632617021265227,0.1639186862739013,6.694198036828246,15.00543763655424,16.68888466666667,5.372858333333333,11.9994119099,-4.366794888634773,572.3969999999998,267.891,19.603,238.981,213.802,119.613,94.559,13.239,104.441,31.579,41.085,0.46801607974884585,0.08181933999999999,471.1396,2176.2339210751184,4735994.0792379845
728,MESSAGE-GLOBIOM,SSP1,2090,RCP34,MESSAGE-GLOBIOM-SSP1-34,778.312,119.075,126.786,121.906,89.96600000000002,31.396,38.758,2.213,338.6980000000001,180.473,158.2250000000001,66.703,60.453,6.25,43.598,,43.598,228.397,120.02,108.377,318.228,-0.10285681719660261,0.14405278120267642,6.104342521700994,6.446723349537202,19.83031600000001,6.689085333333334,4.424494734000001,-4.527351551196604,573.355,295.409,37.135,232.108,221.401,119.847,84.13499999999998,12.031,75.899,28.647,40.099,0.5152287849587079,0.13327508,521.7058,2176.2339210751184,4735994.0792379845
729,MESSAGE-GLOBIOM,SSP1,2100,RCP34,MESSAGE-GLOBIOM-SSP1-34,767.9749999999997,145.389,146.179,143.88,104.326,34.254,48.659,3.192,247.218,158.491,88.727,80.829,78.83800000000002,1.991,13.526,,13.526,152.863,79.653,73.21000000000002,377.673,-6.174116789320123,0.12595855080244792,5.594822856365058,-0.29431562652880844,20.601449,7.911797666666667,-1.5244406017000018,-4.649676187620121,567.097,317.714,56.273,227.116,220.057,119.923,64.16900000000001,10.77,51.182,28.717,38.272,0.560246307069161,0.21709107,563.1669,2176.2339210751184,4735994.0792379845
730,MESSAGE-GLOBIOM,SSP1,2010,RCP45,MESSAGE-GLOBIOM-SSP1-45,500.576,1.994,2.455,54.822,0.0,12.88,9.908,0.547,417.9760000000001,0.0,417.9760000000001,140.425,0.0,140.425,171.785,,171.785,105.766,0.0,105.766,27.784,40.26779379737215,0.32639611590283657,8.73356714548391,51.77795741033061,0.0,0.0,33.106350011299995,7.161443786072146,362.253,64.594,0.0,135.545,131.109,95.599,52.54600000000001,11.543,150.664,80.71,2.199,0.17831184282807871,0.00090059,67.53460000000001,3151.590196276333,9932520.765265094
731,MESSAGE-GLOBIOM,SSP1,2020,RCP45,MESSAGE-GLOBIOM-SSP1-45,546.812,7.018,11.358,51.28100000000001,0.0,14.79,12.416,0.608,449.353,0.0,449.353,132.759,0.0,132.759,208.667,,208.667,107.927,0.0,107.927,46.19,40.54378721424566,0.32216023522152487,9.20366650012447,52.770261045320886,0.0,0.0,35.311303289400016,5.232483924845655,419.655,78.14699999999998,0.003,162.233,141.208,116.215,47.59800000000001,12.064,190.981,81.26899999999998,9.594,0.18621724988383312,0.00146696,101.4528,3151.590196276333,9932520.765265094
